22:10:07 ref=50505300 sys=[0.000000006 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 486 +195ns[+1128ns]] nmea=[#? 489 +5045us[+5046us]]
22:10:12 ref=50505300 sys=[0.000000006 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 491 +195ns[+1128ns]] nmea=[#? 494 +5045us[+5046us]]
22:10:18 ref=50505300 sys=[0.000000006 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 496 +195ns[+1128ns]] nmea=[#? 499 +5045us[+5046us]]
22:10:23 ref=50505300 sys=[0.000000006 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 501 +195ns[+1128ns]] nmea=[#? 504 +5045us[+5046us]]
22:10:28 ref=50505300 sys=[0.000000006 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 506 +195ns[+1128ns]] nmea=[#? 509 +5045us[+5046us]]
22:10:33 ref=50505300 sys=[0.000000006 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 512 +195ns[+1128ns]] nmea=[#? 514 +5045us[+5046us]]
22:10:38 ref=50505300 sys=[0.000000006 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 517 +195ns[+1128ns]] nmea=[#? 519 +5045us[+5046us]]
22:10:43 ref=50505300 sys=[0.000000006 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 522 +195ns[+1128ns]] nmea=[#? 525 +5045us[+5046us]]
22:10:48 ref=50505300 sys=[0.000000006 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 527 +195ns[+1128ns]] nmea=[#? 530 +5045us[+5046us]]
22:10:54 ref=50505300 sys=[0.000000006 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 532 +195ns[+1128ns]] nmea=[#? 535 +5045us[+5046us]]
22:10:59 ref=50505300 sys=[0.000000007 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 537 +195ns[+1128ns]] nmea=[#? 540 +5045us[+5046us]]
22:11:04 ref=50505300 sys=[0.000000007 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 542 +195ns[+1128ns]] nmea=[#? 545 +5045us[+5046us]]
22:11:09 ref=50505300 sys=[0.000000007 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 548 +195ns[+1128ns]] nmea=[#? 550 +5045us[+5046us]]
22:11:14 ref=50505300 sys=[0.000000007 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 553 +195ns[+1128ns]] nmea=[#? 556 +5045us[+5046us]]
22:11:19 ref=50505300 sys=[0.000000007 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 558 +195ns[+1128ns]] nmea=[#? 561 +5045us[+5046us]]
22:11:25 ref=50505300 sys=[0.000000007 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 563 +195ns[+1128ns]] nmea=[#? 566 +5045us[+5046us]]
22:11:30 ref=50505300 sys=[0.000000007 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 568 +195ns[+1128ns]] nmea=[#? 571 +5045us[+5046us]]
22:11:35 ref=50505300 sys=[0.000000007 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 573 +195ns[+1128ns]] nmea=[#? 576 +5045us[+5046us]]
22:11:40 ref=50505300 sys=[0.000000007 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 579 +195ns[+1128ns]] nmea=[#? 581 +5045us[+5046us]]
22:11:45 ref=50505300 sys=[0.000000007 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 584 +195ns[+1128ns]] nmea=[#? 586 +5045us[+5046us]]
22:11:50 ref=50505300 sys=[0.000000007 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 589 +195ns[+1128ns]] nmea=[#? 592 +5045us[+5046us]]
22:11:56 ref=50505300 sys=[0.000000007 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 594 +195ns[+1128ns]] nmea=[#? 597 +5045us[+5046us]]
22:12:01 ref=50505300 sys=[0.000000007 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 599 +195ns[+1128ns]] nmea=[#? 602 +5045us[+5046us]]
22:12:06 ref=50505300 sys=[0.000000007 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 604 +195ns[+1128ns]] nmea=[#? 607 +5045us[+5046us]]
22:12:11 ref=50505300 sys=[0.000000007 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 609 +195ns[+1128ns]] nmea=[#? 612 +5045us[+5046us]]
22:12:16 ref=50505300 sys=[0.000000007 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 615 +195ns[+1128ns]] nmea=[#? 617 +5045us[+5046us]]
22:12:21 ref=50505300 sys=[0.000000008 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 620 +195ns[+1128ns]] nmea=[#? 623 +5045us[+5046us]]
22:12:26 ref=50505300 sys=[0.000000008 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 625 +195ns[+1128ns]] nmea=[#? 628 +5045us[+5046us]]
22:12:32 ref=50505300 sys=[0.000000008 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 630 +195ns[+1128ns]] nmea=[#? 633 +5045us[+5046us]]
22:12:37 ref=50505300 sys=[0.000000008 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 635 +195ns[+1128ns]] nmea=[#? 638 +5045us[+5046us]]
22:12:42 ref=50505300 sys=[0.000000008 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 640 +195ns[+1128ns]] nmea=[#? 643 +5045us[+5046us]]
22:12:47 ref=50505300 sys=[0.000000008 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 646 +195ns[+1128ns]] nmea=[#? 648 +5045us[+5046us]]
22:12:52 ref=50505300 sys=[0.000000008 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 651 +195ns[+1128ns]] nmea=[#? 654 +5045us[+5046us]]
